doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
usa_san francisco_the_hotel_tropicana,the hotel tropicana,http://www.tripadvisor.com/ShowUserReviews-g60713-d282764-r45382490-The_Hotel_Tropicana-San_Francisco_California.html,663 valencia street,san francisco,ca,USA,94110,-1,-1,13,3.6666666666666665,3.3333333333333335,2.8333333333333335,3.8333333333333335,3.3333333333333335,0.0,3.4,
usa_san francisco_halcyon_hotel,halcyon hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d112335-r42916552-Halcyon_Hotel-San_Francisco_California.html,649 jones st,san francisco,ca,USA,94102,-1,-1,35,3.5454545454545454,3.0454545454545454,3.4545454545454546,3.909090909090909,3.727272727272727,0.0,3.5363636363636366,
usa_san francisco_hotel_cosmo,hotel cosmo,http://www.tripadvisor.com/ShowUserReviews-g60713-d80817-r4368315-Hotel_Cosmo-San_Francisco_California.html,761 post street,san francisco,ca,USA,94109,-1,-1,28,3.0,3.3333333333333335,3.6666666666666665,4.666666666666667,3.6666666666666665,0.0,3.6666666666666665,
usa_san francisco_rodeway_inn_downtown,rodeway inn downtown,http://www.tripadvisor.com/ShowUserReviews-g60713-d142261-r47262065-Rodeway_Inn_Downtown-San_Francisco_California.html,101 9th street,san francisco,ca,USA,94103,-1,-1,32,2.933333333333333,2.466666666666667,3.1333333333333333,2.533333333333333,2.7333333333333334,0.0,2.7600000000000002,
usa_san francisco_holiday_inn_civic_center_san_francisco,holiday inn civic center san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d81035-r49653966-Holiday_Inn_Civic_Center_San_Francisco-San_Francisco_California.html,50 8th street,san francisco,ca,USA,94103,-1,-1,112,3.6666666666666665,3.2280701754385963,3.473684210526316,2.8771929824561404,3.087719298245614,0.0,3.2666666666666666,
usa_san francisco_grant_plaza_hotel,grant plaza hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81004-r49437052-Grant_Plaza_Hotel-San_Francisco_California.html,465 grant avenue,san francisco,ca,USA,94108,-1,-1,143,3.014925373134328,2.5074626865671643,3.253731343283582,4.3283582089552235,3.373134328358209,0.0,3.2955223880597018,
usa_san francisco_commodore_hotel,commodore hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d1160921-r24330410-Commodore_Hotel-San_Francisco_California.html,825 sutter st.,san francisco,ca,USA,94109,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_san francisco_best_western_civic_center_motor_inn,best western civic center motor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d80879-r47573628-Best_Western_Civic_Center_Motor_Inn-San_Francisco_California.html,364 ninth street at harrison,san francisco,ca,USA,94103,-1,-1,62,3.6363636363636362,3.2045454545454546,3.4318181818181817,3.1818181818181817,3.522727272727273,0.0,3.3954545454545455,
usa_san francisco_days_inn_lombard_street,days inn lombard street,http://www.tripadvisor.com/ShowUserReviews-g60713-d80950-r46203587-Days_Inn_Lombard_Street-San_Francisco_California.html,2358 lombard street,san francisco,ca,USA,94123,-1,-1,34,2.8636363636363638,2.5454545454545454,2.590909090909091,3.5454545454545454,2.6363636363636362,0.0,2.836363636363636,
usa_san francisco_union_square_plaza_hotel,union square plaza hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80806-r48283001-Union_Square_Plaza_Hotel-San_Francisco_California.html,432 geary street,san francisco,ca,USA,94102,-1,-1,77,2.62,2.68,2.94,4.26,3.26,0.0,3.1519999999999997,
usa_san francisco_synergy_avalon_mission_bay,synergy avalon mission bay,http://www.tripadvisor.com/ShowUserReviews-g60713-d571427-r8607483-Synergy_Avalon_Mission_Bay-San_Francisco_California.html,255 king st,san francisco,ca,USA,94107,-1,-1,1,5.0,5.0,4.0,5.0,5.0,0.0,4.8,
usa_san francisco_crescent_san_francisco,crescent san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d80823-r50467587-Crescent_San_Francisco-San_Francisco_California.html,417 stockton street,san francisco,ca,USA,94108,-1,-1,6,5.0,4.333333333333333,4.666666666666667,5.0,4.666666666666667,0.0,4.733333333333333,
usa_san francisco_all_star_hotel,all star hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d291695-r8668066-All_Star_Hotel-San_Francisco_California.html,2791 16th st.,san francisco,ca,USA,94103,-1,-1,1,5.0,5.0,4.0,3.0,5.0,0.0,4.4,
usa_san francisco_oceanview_motel,oceanview motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d226829-r36763624-Oceanview_Motel-San_Francisco_California.html,4340 judah st.,san francisco,ca,USA,94122,-1,-1,19,3.3,3.1,2.9,4.0,3.5,0.0,3.3600000000000003,
usa_san francisco_hotel_north_beach,hotel north beach,http://www.tripadvisor.com/ShowUserReviews-g60713-d217294-r49435905-Hotel_North_Beach-San_Francisco_California.html,935 kearny street,san francisco,ca,USA,94133,-1,-1,21,3.8333333333333335,3.5,2.9166666666666665,3.9166666666666665,3.8333333333333335,0.0,3.6,
usa_san francisco_university_club,university club,http://www.tripadvisor.com/ShowUserReviews-g60713-d489082-r10055100-University_Club-San_Francisco_California.html,800 powell st.,san francisco,ca,USA,94108,-1,-1,3,5.0,3.0,5.0,5.0,5.0,0.0,4.6,
usa_san francisco_edwardian_san_francisco_hotel,edwardian san francisco hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81782-r50127554-Edwardian_San_Francisco_Hotel-San_Francisco_California.html,1668 market street,san francisco,ca,USA,94102,-1,-1,83,3.3859649122807016,2.9473684210526314,3.508771929824561,3.7017543859649122,3.526315789473684,0.0,3.4140350877192978,
usa_san francisco_motel_6_san_francisco_downtown,motel 6 san francisco downtown,http://www.tripadvisor.com/ShowUserReviews-g60713-d80977-r42312827-Motel_6_San_Francisco_Downtown-San_Francisco_California.html,895 geary street,san francisco,ca,USA,94109,-1,-1,17,3.0,2.8,3.3,2.0,2.4,0.0,2.7,
usa_san francisco_sheehan_hotel,sheehan hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d1160908-r39220435-Sheehan_Hotel-San_Francisco_California.html,620 sutter street (at mason),san francisco,ca,USA,94102,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_san francisco_alexander_inn,alexander inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d80821-r32202656-Alexander_Inn-San_Francisco_California.html,415 o'farrell street,san francisco,ca,USA,94102,-1,-1,8,2.3333333333333335,1.6666666666666667,2.0,3.3333333333333335,1.6666666666666667,0.0,2.2,
usa_san francisco_star_motel,star motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81383-r12471036-Star_Motel-San_Francisco_California.html,1727 lombard street,san francisco,ca,USA,94123,-1,-1,10,4.0,3.5,4.0,4.25,3.75,0.0,3.9,
usa_san francisco_spaulding_hotel,spaulding hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d513122-r50532640-Spaulding_Hotel-San_Francisco_California.html,240 o' farrell st,san francisco,ca,USA,94102,-1,-1,55,2.6206896551724137,2.5172413793103448,2.5517241379310347,3.9310344827586206,2.7241379310344827,0.0,2.8689655172413793,
usa_san francisco_vantaggio_suites_jefferson_square,vantaggio suites jefferson square,http://www.tripadvisor.com/ShowUserReviews-g60713-d674036-r8668085-Vantaggio_Suites_Jefferson_Square-San_Francisco_California.html,835 turk street,san francisco,ca,USA,-1,-1,-1,2,4.5,4.0,4.0,4.5,4.5,0.0,4.3,
usa_san francisco_great_highway_motor_inn,great highway motor inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81007-r47703000-Great_Highway_Motor_Inn-San_Francisco_California.html,1234 great highway,san francisco,ca,USA,94122,-1,-1,15,3.5,3.625,3.25,4.0,3.5,0.0,3.575,
usa_san francisco_presidio_inn_suites,presidio inn suites,http://www.tripadvisor.com/ShowUserReviews-g60713-d80987-r49781230-Presidio_Inn_Suites-San_Francisco_California.html,2361 lombard street,san francisco,ca,USA,94123,-1,-1,31,2.411764705882353,2.3529411764705883,2.5294117647058822,3.588235294117647,2.411764705882353,0.0,2.658823529411765,
usa_san francisco_san_francisco_days_inn_downtown_civic_center_area,san francisco days inn downtown civic center area,http://www.tripadvisor.com/ShowUserReviews-g60713-d80753-r46980503-San_Francisco_Days_Inn_Downtown_Civic_Center_Area-San_Francisco_California.html,465 grove street,san francisco,ca,USA,94102,-1,-1,19,3.375,3.375,3.0,3.375,3.375,0.0,3.3,
usa_san francisco_foleys_inn,foleys inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d80760-r4404223-Foleys_Inn-San_Francisco_California.html,235 o'farrell street,san francisco,ca,USA,94102,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_san francisco_biltmore_hotel,biltmore hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d119663-r1260254-Biltmore_Hotel-San_Francisco_California.html,735 taylor street,san francisco,ca,USA,94108,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_san francisco_super_8,super 8,http://www.tripadvisor.com/ShowUserReviews-g60713-d1587666-r50211640-Super_8-San_Francisco_California.html,415 o' farrell street,san francisco,ca,USA,94102,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_san francisco_country_hearth_inn_san_francisco,country hearth inn san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d256730-r42262601-Country_Hearth_Inn_San_Francisco-San_Francisco_California.html,2707 lombard street,san francisco,ca,USA,94123,-1,-1,4,3.0,2.0,2.25,2.75,2.0,0.0,2.4,
usa_san francisco_renoir_hotel,renoir hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80799-r50364869-Renoir_Hotel-San_Francisco_California.html,45 mcallister street,san francisco,ca,USA,94102,-1,-1,180,2.7901234567901234,2.3333333333333335,3.111111111111111,2.382716049382716,2.567901234567901,0.0,2.6370370370370373,
usa_san francisco_taylor_hotel,taylor hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d278862-r33629006-Taylor_Hotel-San_Francisco_California.html,615 taylor street,san francisco,ca,USA,94102,-1,-1,38,2.4,2.3,2.2,3.4,2.7,0.0,2.6,
usa_san francisco_olympic_hotel,olympic hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d224959-r8444002-Olympic_Hotel-San_Francisco_California.html,140 mason street,san francisco,ca,USA,94102,-1,-1,32,2.5,2.5,3.0,3.5,3.0,0.0,2.9,
usa_san francisco_americas_best_value_inn_suites_soma,americas best value inn suites soma,http://www.tripadvisor.com/ShowUserReviews-g60713-d288687-r47838114-Americas_Best_Value_Inn_Suites_SOMA-San_Francisco_California.html,10 hallam street,san francisco,ca,USA,94103,-1,-1,14,2.75,2.8333333333333335,2.6666666666666665,3.0833333333333335,3.1666666666666665,0.0,2.9,
usa_san francisco_alpha_inn_and_suites_san_francisco,alpha inn and suites san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d80978-r48415681-Alpha_Inn_and_Suites_San_Francisco-San_Francisco_California.html,2505 lombard street,san francisco,ca,USA,94123,-1,-1,24,2.357142857142857,2.5714285714285716,2.7857142857142856,3.4285714285714284,2.5,0.0,2.7285714285714286,
usa_san francisco_pensione_international,pensione international,http://www.tripadvisor.com/ShowUserReviews-g60713-d119636-r8230516-Pensione_International-San_Francisco_California.html,875 post st,san francisco,ca,USA,94109,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
usa_san francisco_sonoma_inn,sonoma inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81379-r7287787-Sonoma_Inn-San_Francisco_California.html,1485 bush street,san francisco,ca,USA,94109,-1,-1,7,2.5,2.5,3.5,3.5,3.0,0.0,3.0,
usa_san francisco_economy_inn_presidio,economy inn presidio,http://www.tripadvisor.com/ShowUserReviews-g60713-d570865-r34600468-Economy_Inn_Presidio-San_Francisco_California.html,1 richardson avenue,san francisco,ca,USA,94123,-1,-1,3,2.6666666666666665,3.0,2.0,2.0,2.0,0.0,2.333333333333333,
usa_san francisco_twin_peaks_hotel,twin peaks hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d603022-r46672880-Twin_Peaks_Hotel-San_Francisco_California.html,2160 market st,san francisco,ca,USA,94114,-1,-1,5,3.6666666666666665,3.0,4.333333333333333,4.666666666666667,4.666666666666667,0.0,4.066666666666667,
usa_san francisco_america_s_best_inn_san_francisco,america s best inn san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d252811-r47671767-America_s_Best_Inn_San_Francisco-San_Francisco_California.html,2850 van ness avenue,san francisco,ca,USA,94109,-1,-1,22,2.5,2.357142857142857,2.5714285714285716,4.142857142857143,3.357142857142857,0.0,2.985714285714286,
usa_san francisco_ram_s_hotel,ram s hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d658566-r25509843-Ram_s_Hotel-San_Francisco_California.html,80 9th street,san francisco,ca,USA,94103,-1,-1,2,1.0,1.0,1.0,1.0,1.0,0.0,1.0,
usa_san francisco_days_inn_san_francisco_at_the_beach,days inn san francisco at the beach,http://www.tripadvisor.com/ShowUserReviews-g60713-d80963-r34038042-Days_Inn_San_Francisco_at_the_Beach-San_Francisco_California.html,2600 sloat boulevard,san francisco,ca,USA,94116,-1,-1,16,2.857142857142857,3.0,2.2857142857142856,3.4285714285714284,2.5714285714285716,0.0,2.8285714285714287,
usa_san francisco_ansonia_abby_hotel,ansonia abby hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d226814-r5956558-Ansonia_Abby_Hotel-San_Francisco_California.html,711 post st.,san francisco,ca,USA,94109,-1,-1,13,1.0,1.0,1.0,1.0,1.0,0.0,1.0,
usa_san francisco_surf_motel,surf motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d291071-r26301502-Surf_Motel-San_Francisco_California.html,2265 lombard st.,san francisco,ca,USA,94123,-1,-1,13,2.6,2.2,2.4,3.6,2.8,0.0,2.7199999999999998,
usa_san francisco_encore_express_hotel,encore express hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d1134288-r48969083-Encore_Express_Hotel-San_Francisco_California.html,1353 bush street,san francisco,ca,USA,94109,-1,-1,20,2.7222222222222223,2.5555555555555554,2.3333333333333335,2.888888888888889,2.9444444444444446,0.0,2.688888888888889,
usa_san francisco_roberts_at_the_beach_motel,roberts at the beach motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d119632-r45625534-Roberts_At_The_Beach_Motel-San_Francisco_California.html,2828 sloat blvd.,san francisco,ca,USA,94116,-1,-1,17,2.3333333333333335,2.0,2.1666666666666665,4.0,2.3333333333333335,0.0,2.566666666666667,
usa_san francisco_super_8_san_francisco_fisherman_s_wharf,super 8 san francisco fisherman s wharf,http://www.tripadvisor.com/ShowUserReviews-g60713-d80757-r46022241-Super_8_San_Francisco_Fisherman_s_Wharf-San_Francisco_California.html,2440 lombard street,san francisco,ca,USA,94123,-1,-1,25,3.0625,2.5,1.75,2.875,2.1875,0.0,2.475,
usa_san francisco_mission_inn,mission inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81150-r48887161-Mission_Inn-San_Francisco_California.html,5630 mission street,san francisco,ca,USA,94112,-1,-1,20,2.0,2.0833333333333335,2.3333333333333335,2.4166666666666665,2.1666666666666665,0.0,2.2,
usa_san francisco_harcourt_hotel,harcourt hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d565629-r21187698-Harcourt_Hotel-San_Francisco_California.html,1105 larkin st,san francisco,ca,USA,94109,-1,-1,5,2.5,2.0,3.0,3.0,3.0,0.0,2.7,
usa_san francisco_rodeway_inn_civic_center,rodeway inn civic center,http://www.tripadvisor.com/ShowUserReviews-g60713-d81256-r49358683-Rodeway_Inn_Civic_Center-San_Francisco_California.html,860 eddy street,san francisco,ca,USA,94109,-1,-1,27,2.388888888888889,2.2222222222222223,2.0,2.5,2.111111111111111,0.0,2.2444444444444445,
usa_san francisco_ramada_limited_san_francisco,ramada limited san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d82105-r36487404-Ramada_Limited_San_Francisco-San_Francisco_California.html,1940 lombard street,san francisco,ca,USA,94123,-1,-1,35,2.375,2.1875,2.1875,3.1875,2.0,0.0,2.3875,
usa_san francisco_the_embassy_hotel,the embassy hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d80766-r47307062-The_Embassy_Hotel-San_Francisco_California.html,610 polk street,san francisco,ca,USA,94109,-1,-1,32,2.3333333333333335,2.066666666666667,2.466666666666667,1.8666666666666667,2.1333333333333333,0.0,2.1733333333333333,
usa_san francisco_abigail_hotel,abigail hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d113924-r48149638-Abigail_Hotel-San_Francisco_California.html,246 mcallister street,san francisco,ca,USA,94102,-1,-1,31,2.3,2.05,2.6,3.05,2.7,0.0,2.54,
usa_san francisco_bayside_inn_at_the_wharf_pacific_hotels,bayside inn at the wharf pacific hotels,http://www.tripadvisor.com/ShowUserReviews-g60713-d944406-r47231703-Bayside_Inn_at_the_Wharf_Pacific_Hotels-San_Francisco_California.html,1201 columbus ave,san francisco,ca,USA,94133,-1,-1,31,2.6153846153846154,2.4615384615384617,2.6153846153846154,4.538461538461538,3.0,0.0,3.046153846153846,
usa_san francisco_aida_hotel,aida hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d291689-r37251708-Aida_Hotel-San_Francisco_California.html,1087 market street,san francisco,ca,USA,94103,-1,-1,22,2.1176470588235294,1.8235294117647058,2.3529411764705883,2.411764705882353,1.9411764705882353,0.0,2.1294117647058823,
usa_san francisco_carl_hotel,carl hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d291220-r44272730-Carl_Hotel-San_Francisco_California.html,198 carl st,san francisco,ca,USA,94117,-1,-1,12,3.5,2.75,3.25,4.0,3.5,0.0,3.4,
usa_san francisco_americas_best_value_inn_suites_union_square,americas best value inn suites union square,http://www.tripadvisor.com/ShowUserReviews-g60713-d320147-r41739427-Americas_Best_Value_Inn_Suites_Union_Square-San_Francisco_California.html,505 o'farrell street,san francisco,ca,USA,94102,-1,-1,6,2.6666666666666665,2.6666666666666665,3.0,2.6666666666666665,2.6666666666666665,0.0,2.733333333333333,
usa_san francisco_mithila,mithila,http://www.tripadvisor.com/ShowUserReviews-g60713-d240893-r46368009-Mithila-San_Francisco_California.html,972 sutter street,san francisco,ca,USA,94109,-1,-1,66,2.090909090909091,1.8181818181818181,2.090909090909091,3.1818181818181817,2.212121212121212,0.0,2.278787878787879,
usa_san francisco_pontiac_hotel,pontiac hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d626656-r45340007-Pontiac_Hotel-San_Francisco_California.html,509 minna street,san francisco,ca,USA,94103,-1,-1,6,2.2,2.4,2.4,2.2,2.6,0.0,2.3600000000000003,
usa_san francisco_travelodge_central_san_francisco_hotel,travelodge central san francisco hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d1223830-r50186698-Travelodge_Central_San_Francisco_Hotel-San_Francisco_California.html,1707 market street,san francisco,ca,USA,94103,-1,-1,107,2.5161290322580645,2.1451612903225805,2.306451612903226,3.1774193548387095,2.4516129032258065,0.0,2.519354838709677,
usa_san francisco_oasis_inn,oasis inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81524-r49600540-Oasis_Inn-San_Francisco_California.html,900 franklin street,san francisco,ca,USA,94109,-1,-1,16,2.4444444444444446,2.3333333333333335,2.3333333333333335,2.6666666666666665,2.6666666666666665,0.0,2.488888888888889,
usa_san francisco_knights_inn_downtown_san_francisco,knights inn downtown san francisco,http://www.tripadvisor.com/ShowUserReviews-g60713-d81246-r47613456-Knights_Inn_Downtown_San_Francisco-San_Francisco_California.html,240 & 259 7th street,san francisco,ca,USA,94103,-1,-1,46,1.8214285714285714,1.6071428571428572,1.6428571428571428,2.2142857142857144,2.0,0.0,1.8571428571428572,
usa_san francisco_aldrich_hotel,aldrich hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d1015196-r20097956-Aldrich_Hotel-San_Francisco_California.html,439 jones st,san francisco,ca,USA,94102,-1,-1,3,1.0,1.0,1.6666666666666667,1.3333333333333333,1.0,0.0,1.2,
usa_san francisco_heritage_marina_hotel,heritage marina hotel,http://www.tripadvisor.com/ShowUserReviews-g60713-d81522-r50166235-Heritage_Marina_Hotel-San_Francisco_California.html,2550 van ness avenue,san francisco,ca,USA,94109,-1,-1,203,1.3739837398373984,1.3252032520325203,1.7804878048780488,3.2601626016260163,1.6585365853658536,0.0,1.8796747967479674,
usa_san francisco_verona,verona,http://www.tripadvisor.com/ShowUserReviews-g60713-d81526-r38382784-Verona-San_Francisco_California.html,317 leavenworth street,san francisco,ca,USA,94102,-1,-1,21,1.6428571428571428,1.5,2.142857142857143,1.8571428571428572,1.9285714285714286,0.0,1.8142857142857143,
usa_san francisco_beach_motel,beach motel,http://www.tripadvisor.com/ShowUserReviews-g60713-d549444-r48130410-Beach_Motel-San_Francisco_California.html,4211 judah st,san francisco,ca,USA,94122,-1,-1,10,1.8,1.6,1.4,2.0,1.4,0.0,1.6400000000000001,
usa_san francisco_civic_center_inn,civic center inn,http://www.tripadvisor.com/ShowUserReviews-g60713-d81487-r46898633-Civic_Center_Inn-San_Francisco_California.html,790 ellis st.,san francisco,ca,USA,94109,-1,-1,15,1.0,1.0,2.0,2.1666666666666665,1.0,0.0,1.4333333333333331,
