doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
uk_england_london_kensington_west_hotel,kensington west hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192153-r50291444-Kensington_West_Hotel-London_England.html,-1,london,-1,UK,w14 8sn,-1,-1,61,3.730769231,2.980769231,3.057692308,3.384615385,3.365384615,0,3.303846154
uk_england_london_best_western_bromley_court,best western bromley court,http://www.tripadvisor.com/ShowUserReviews-g186338-d300495-r37086352-Best_Western_Bromley_Court-London_England.html,-1,london,-1,UK,br1 4jd,-1,-1,17,3.8125,3.3125,3.5625,3.3125,2.9375,0,3.3875
uk_england_london_no_13_half_moon_street,no 13 half moon street,http://www.tripadvisor.com/ShowUserReviews-g186338-d187597-r32747073-No_13_Half_Moon_Street-London_England.html,-1,london,-1,UK,w1y 7ra,-1,-1,4,4.333333333,3.333333333,3.666666667,4,3.333333333,0,3.733333333
uk_england_london_the_balmoral_house_hotel,the balmoral house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d210772-r49873392-The_Balmoral_House_Hotel-London_England.html,-1,london,-1,UK,w2 1ud,-1,-1,41,4.153846154,3.5,3.307692308,4.153846154,3.846153846,0,3.792307692
uk_england_london_abc_hyde_park_hotel,abc hyde park hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1439259-r50398378-ABC_Hyde_Park_Hotel-London_England.html,-1,london,-1,UK,w2 2ru,-1,-1,13,3.545454545,3.181818182,3.090909091,4.363636364,3.545454545,0,3.545454545
uk_england_london_the_swan,the swan,http://www.tripadvisor.com/ShowUserReviews-g186338-d253934-r20448891-The_Swan-London_England.html,-1,london,-1,UK,tw18 3jb,-1,-1,1,5,4,5,5,4,0,4.6
uk_england_london_the_quality_maitrise_hotel,the quality maitrise hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1526183-r49918027-The_Quality_Maitrise_Hotel-London_England.html,-1,london,-1,UK,nw6 5sb,-1,-1,17,4.4375,3.625,3.0625,3.875,3.5625,0,3.7125
uk_england_london_my_place_hotel,my place hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d261907-r49053956-My_Place_Hotel-London_England.html,-1,london,-1,UK,sw5 9ls,-1,-1,80,2.523809524,2.30952381,3,4.166666667,2.738095238,0,2.947619048
uk_england_london_lord_kensington_hotel,lord kensington hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d224670-r48816277-Lord_Kensington_Hotel-London_England.html,-1,london,-1,UK,sw5 9nj,-1,-1,37,3.846153846,3.230769231,3.730769231,4.346153846,3.538461538,0,3.738461538
uk_england_london_athena_hotel,athena hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d275434-r48330015-Athena_Hotel-London_England.html,-1,london,-1,UK,w2 1ua,-1,-1,24,3,2.7,3,3.9,2.9,0,3.1
uk_england_london_st_george_s_hotel,st george s hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d275447-r49258811-St_George_s_Hotel-London_England.html,-1,london,-1,UK,sw1v 4da,-1,-1,22,3.428571429,2.428571429,2.071428571,3.714285714,2.428571429,0,2.814285714
uk_england_london_sanctum_soho_hotel,sanctum soho hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1382927-r43531780-Sanctum_Soho_Hotel-London_England.html,-1,london,-1,UK,w1b 5nd,-1,-1,8,4.285714286,3.571428571,3.142857143,4.714285714,2.285714286,0,3.6
uk_england_london_euro_hotel_hammersmith,euro hotel hammersmith,http://www.tripadvisor.com/ShowUserReviews-g186338-d551172-r49362467-Euro_Hotel_Hammersmith-London_England.html,-1,london,-1,UK,w6 7lx,-1,-1,17,3.5,3.0625,3.0625,3.8125,3.9375,0,3.475
uk_england_london_marlin_apartments_olympic_view,marlin apartments olympic view,http://www.tripadvisor.com/ShowUserReviews-g186338-d1088959-r46750946-Marlin_Apartments_Olympic_View-London_England.html,-1,london,-1,UK,e15 1pg,-1,-1,21,3.941176471,4,2.588235294,2.470588235,3.117647059,0,3.223529412
uk_england_london_thistle_westminster,thistle westminster,http://www.tripadvisor.com/ShowUserReviews-g186338-d193078-r50405855-Thistle_Westminster-London_England.html,-1,london,-1,UK,sw1w 0qt,-1,-1,127,3.215189873,3.012658228,3.164556962,4.341772152,2.911392405,0,3.329113924
uk_england_london_leigham_court_hotel,leigham court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279740-r45505551-Leigham_Court_Hotel-London_England.html,-1,london,-1,UK,sw16 8pj,-1,-1,23,3.916666667,3.166666667,2.916666667,3.166666667,3.25,0,3.283333333
uk_england_london_best_western_the_delmere_hotel,best western the delmere hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193167-r48681197-Best_Western_The_Delmere_Hotel-London_England.html,-1,london,-1,UK,w2 1ub,-1,-1,74,3.590909091,2.909090909,3.545454545,4.272727273,3.318181818,0,3.527272727
uk_england_london_avni_luxury_serviced_apartments,avni luxury serviced apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d1154733-r45634305-Avni_Luxury_Serviced_Apartments-London_England.html,-1,london,-1,UK,sw7 4jj,-1,-1,5,3.4,3.4,3,4.6,3.8,0,3.64
uk_england_london_comfort_inn_suites_kings_cross,comfort inn suites kings cross,http://www.tripadvisor.com/ShowUserReviews-g186338-d569838-r45378081-Comfort_Inn_Suites_Kings_Cross-London_England.html,-1,london,-1,UK,wc1h 8ep,-1,-1,20,3.857142857,3.428571429,3.285714286,4.214285714,3.714285714,0,3.7
uk_england_london_durley_house,durley house,http://www.tripadvisor.com/ShowUserReviews-g186338-d187593-r50141253-Durley_House-London_England.html,-1,london,-1,UK,sw1x 9pj,-1,-1,17,2.846153846,2.923076923,3.307692308,4.461538462,2.923076923,0,3.292307692
uk_england_london_travelodge_london_city_airport_hotel,travelodge london city airport hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d594943-r49908974-Travelodge_London_City_Airport_Hotel-London_England.html,-1,london,-1,UK,e16 2bz,-1,-1,76,4,3.706896552,3.327586207,3.413793103,3.879310345,0,3.665517241
uk_england_london_mentone_hotel,mentone hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d273193-r49513524-Mentone_Hotel-London_England.html,-1,london,-1,UK,wc1 h9el,-1,-1,73,3.414634146,2.731707317,3.219512195,4.292682927,3.219512195,0,3.375609756
uk_england_london_the_kingsway_hotel,the kingsway hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d215542-r30747077-The_Kingsway_Hotel-London_England.html,-1,london,-1,UK,w2 1rx,-1,-1,2,3.5,4,3,4.5,2.5,0,3.5
uk_england_london_boulevard_hotel,boulevard hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279833-r30404132-Boulevard_Hotel-London_England.html,-1,london,-1,UK,w2 1ql,-1,-1,77,3.533333333,2.433333333,2.733333333,3.966666667,2.933333333,0,3.12
uk_england_london_st_george_s_hotel,st george s hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d287327-r48080525-St_George_s_Hotel-London_England.html,-1,london,-1,UK,sw1v 1rb,-1,-1,22,3.333333333,2.866666667,2.8,4,2.866666667,0,3.173333333
uk_england_london_top_hotel_john_howard_apartments,top hotel john howard apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d193119-r7407944-TOP_Hotel_John_Howard_Apartments-London_England.html,-1,london,-1,UK,sw7 5eh,-1,-1,2,4,4,4,3.5,4,0,3.9
uk_england_london_travelodge_london_kew_bridge,travelodge london kew bridge,http://www.tripadvisor.com/ShowUserReviews-g186338-d262460-r48062251-Travelodge_London_Kew_Bridge-London_England.html,-1,london,-1,UK,tw8 0bd,-1,-1,71,3.558139535,3.279069767,3,3.488372093,3.558139535,0,3.376744186
uk_england_london_travelodge_london_liverpool_street,travelodge london liverpool street,http://www.tripadvisor.com/ShowUserReviews-g186338-d224754-r50221972-Travelodge_London_Liverpool_Street-London_England.html,-1,london,-1,UK,ec1 7db,-1,-1,105,3.510869565,3.152173913,2.967391304,4.054347826,3.576086957,0,3.452173913
uk_england_london_quality_hotel_hampstead,quality hotel hampstead,http://www.tripadvisor.com/ShowUserReviews-g186338-d224746-r41565554-Quality_Hotel_Hampstead-London_England.html,-1,london,-1,UK,nw3 6al,-1,-1,29,3.818181818,2.818181818,3.272727273,4,3.454545455,0,3.472727273
uk_england_london_rydges_kensington_plaza_hotel,rydges kensington plaza hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d199140-r50079716-Rydges_Kensington_Plaza_Hotel-London_England.html,-1,london,-1,UK,sw7 4pe,-1,-1,99,3.317460317,2.555555556,3.015873016,4.333333333,2.888888889,0,3.222222222
uk_england_london_hotel_rushmore,hotel rushmore,http://www.tripadvisor.com/ShowUserReviews-g186338-d214330-r47301067-Hotel_Rushmore-London_England.html,-1,london,-1,UK,sw5 9ls,-1,-1,53,3.5,3.222222222,3.333333333,4.194444444,3.527777778,0,3.555555556
uk_england_london_holiday_villa_london,holiday villa london,http://www.tripadvisor.com/ShowUserReviews-g186338-d192032-r49103006-Holiday_Villa_London-London_England.html,-1,london,-1,UK,w2 3ar,-1,-1,89,3.162162162,2.513513514,2.837837838,3.891891892,2.702702703,0,3.021621622
uk_england_london_hyde_park_executive_apartments_hotel,hyde park executive apartments hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d946694-r50472960-Hyde_Park_Executive_Apartments_Hotel-London_England.html,-1,london,-1,UK,w2 3hu,-1,-1,94,3.385542169,2.722891566,2.915662651,4.313253012,3.072289157,0,3.281927711
uk_england_london_hotel_82,hotel 82,http://www.tripadvisor.com/ShowUserReviews-g186338-d587606-r46845459-Hotel_82-London_England.html,-1,london,-1,UK,w1u 6hr,-1,-1,57,3.294117647,3.117647059,3.117647059,4.205882353,3.411764706,0,3.429411765
uk_england_london_mayflower_hotel_apartments,mayflower hotel apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d279674-r50323409-Mayflower_Hotel_Apartments-London_England.html,-1,london,-1,UK,sw5 9nj,-1,-1,190,3.648648649,2.81981982,3.189189189,4.018018018,3.144144144,0,3.363963964
uk_england_london_muswell_hill_hotel,muswell hill hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d621494-r50050677-Muswell_Hill_Hotel-London_England.html,-1,london,-1,UK,n10 3ht,-1,-1,8,4,3.4,4.2,3.6,4.2,0,3.88
uk_england_london_the_hyde_park_hotel,the hyde park hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d758236-r49504205-The_Hyde_Park_Hotel-London_England.html,-1,london,-1,UK,w2 4ne,-1,-1,28,3.259259259,2.777777778,2.740740741,3.851851852,2.851851852,0,3.096296296
uk_england_london_somerset_prince_s_square_apartments,somerset prince s square apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d193171-r8444201-Somerset_Prince_s_Square_Apartments-London_England.html,-1,london,-1,UK,w2 4np,-1,-1,1,5,4,5,5,4,0,4.6
uk_england_london_domaine_de_bussas,domaine de bussas,http://www.tripadvisor.com/ShowUserReviews-g186338-d1111977-r18098949-Domaine_de_Bussas-London_England.html,-1,london,-1,UK,w8 7ap,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_pasha_hotel,pasha hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d262394-r50452028-Pasha_Hotel-London_England.html,-1,london,-1,UK,se5 oee,-1,-1,26,3.761904762,3.428571429,3.904761905,2.761904762,3.714285714,0,3.514285714
uk_england_london_henry_viii_hotel,henry viii hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193173-r49846386-Henry_VIII_Hotel-London_England.html,-1,london,-1,UK,w2 3an,-1,-1,123,3.178082192,2.561643836,3.191780822,3.794520548,3.02739726,0,3.150684932
uk_england_london_travelodge_london_barking,travelodge london barking,http://www.tripadvisor.com/ShowUserReviews-g186338-d1200625-r50470536-Travelodge_London_Barking-London_England.html,-1,london,-1,UK,ig11 9pn,-1,-1,9,3.875,3.5,3.25,2.75,3.875,0,3.45
uk_england_london_shaftesbury_premier_hotel_london_paddington,shaftesbury premier hotel london paddington,http://www.tripadvisor.com/ShowUserReviews-g186338-d735547-r50256405-Shaftesbury_Premier_Hotel_London_Paddington-London_England.html,-1,london,-1,UK,w2 3uy,-1,-1,99,3.952941176,3.011764706,3.247058824,4.258823529,3.329411765,0,3.56
uk_england_london_comfort_hotel_finchley,comfort hotel finchley,http://www.tripadvisor.com/ShowUserReviews-g186338-d224766-r46777144-Comfort_Hotel_Finchley-London_England.html,-1,london,-1,UK,n12 0q2,-1,-1,13,3.333333333,3,3.444444444,3.666666667,3.222222222,0,3.333333333
uk_england_london_royal_adelphi_hotel,royal adelphi hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d214654-r28419686-Royal_Adelphi_Hotel-London_England.html,-1,london,-1,UK,wc2n 6nd,-1,-1,40,3.148148148,2.444444444,3.37037037,4.740740741,3.592592593,0,3.459259259
uk_england_london_travelodge_london_battersea,travelodge london battersea,http://www.tripadvisor.com/ShowUserReviews-g186338-d224755-r48236595-Travelodge_London_Battersea-London_England.html,-1,london,-1,UK,sw11 3sa,-1,-1,50,3.25,2.694444444,3.222222222,2.888888889,3.722222222,0,3.155555556
uk_england_london_holiday_inn_oxford_circus,holiday inn oxford circus,http://www.tripadvisor.com/ShowUserReviews-g186338-d199119-r48048630-Holiday_Inn_Oxford_Circus-London_England.html,-1,london,-1,UK,w1m 8hs,-1,-1,104,3.375,2.796875,2.9375,4.3125,3.03125,0,3.290625
uk_england_london_ashley_hotel,ashley hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d285516-r49353745-Ashley_Hotel-London_England.html,-1,london,-1,UK,w2 1ru,-1,-1,67,3.488888889,2.622222222,3.355555556,4.444444444,3.666666667,0,3.515555556
uk_england_london_queens_hotel,queens hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d496975-r50152336-Queens_Hotel-London_England.html,-1,london,-1,UK,n4 2ap,-1,-1,24,5,4,5,5,4,0,4.6
uk_england_london_oxford_hotel,oxford hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d262119-r49435647-Oxford_Hotel-London_England.html,-1,london,-1,UK,sw5 9su,-1,-1,84,3.145454545,2.454545455,2.927272727,4.109090909,3.018181818,0,3.130909091
uk_england_london_shaftesbury_premier_london_notting_hill,shaftesbury premier london notting hill,http://www.tripadvisor.com/ShowUserReviews-g186338-d189731-r50347064-Shaftesbury_Premier_London_Notting_Hill-London_England.html,-1,london,-1,UK,w2 4np,-1,-1,38,4.205882353,2.735294118,3.558823529,3.970588235,3.352941176,0,3.564705882
uk_england_london_blakes_hotel,blakes hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193135-r47726883-Blakes_Hotel-London_England.html,-1,london,-1,UK,sw7 3pf,-1,-1,42,3.904761905,3.238095238,3.80952381,4.19047619,2.714285714,0,3.571428571
uk_england_london_menzies_prince_regent,menzies prince regent,http://www.tripadvisor.com/ShowUserReviews-g186338-d287321-r42873540-Menzies_Prince_Regent-London_England.html,-1,london,-1,UK,ig8 8ae,-1,-1,25,3.6,3.733333333,3.533333333,3.6,3.266666667,0,3.546666667
uk_england_london_hyde_hotel,hyde hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d261284-r15323630-Hyde_Hotel-London_England.html,-1,london,-1,UK,w2 3uy,-1,-1,112,3.416666667,2.333333333,2.416666667,3.916666667,2.416666667,0,2.9
uk_england_london_wellington,wellington,http://www.tripadvisor.com/ShowUserReviews-g186338-d1153350-r41516266-Wellington-London_England.html,-1,london,-1,UK,se1 8ud,-1,-1,17,3.133333333,2.6,3,4.4,3.666666667,0,3.36
uk_england_london_kensington_close_hotel,kensington close hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d195280-r50509066-Kensington_Close_Hotel-London_England.html,-1,london,-1,UK,w8 5sp,-1,-1,484,3.229357798,2.486238532,2.908256881,4.165137615,2.697247706,0,3.097247706
uk_england_london_eurotraveller_hotel,eurotraveller hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d605901-r45859866-Eurotraveller_Hotel-London_England.html,-1,london,-1,UK,se17 3py,-1,-1,11,3.625,2.875,4,3.75,3.5,0,3.55
uk_england_london_tavistock_hotel,tavistock hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d210745-r50541772-Tavistock_Hotel-London_England.html,-1,london,-1,UK,wc1h 9eu,-1,-1,277,3.326315789,2.705263158,2.963157895,4.215789474,3.257894737,0,3.293684211
uk_england_london_st_marks_london,st marks london,http://www.tripadvisor.com/ShowUserReviews-g186338-d619326-r18208360-St_Marks_London-London_England.html,-1,london,-1,UK,ec1v 2pw,-1,-1,3,4.666666667,4,3.666666667,4.333333333,4.333333333,0,4.2
uk_england_london_eleven_cadogan_gardens,eleven cadogan gardens,http://www.tripadvisor.com/ShowUserReviews-g186338-d195174-r46864568-Eleven_Cadogan_Gardens-London_England.html,-1,london,-1,UK,sw3 2rt,-1,-1,26,4.153846154,3.692307692,4,4.769230769,3.615384615,0,4.046153846
uk_england_london_travelodge_london_aldgate_east_hotel,travelodge london aldgate east hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d574296-r50408003-Travelodge_London_Aldgate_East_Hotel-London_England.html,-1,london,-1,UK,e1 8bw,-1,-1,57,3.87804878,3.414634146,3.341463415,2.853658537,3.707317073,0,3.43902439
uk_england_london_abbey_court_hotel,abbey court hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193117-r48261891-Abbey_Court_Hotel-London_England.html,-1,london,-1,UK,w2 4du,-1,-1,51,3.142857143,2.321428571,2.892857143,4,2.607142857,0,2.992857143
uk_england_london_travelodge_london_marylebone,travelodge london marylebone,http://www.tripadvisor.com/ShowUserReviews-g186338-d603841-r50293056-Travelodge_London_Marylebone-London_England.html,-1,london,-1,UK,nw1 6se,-1,-1,120,3.021978022,2.637362637,3.087912088,4.21978022,3.296703297,0,3.252747253
uk_england_london_russell_house_hotel,russell house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d878060-r49240603-Russell_House_Hotel-London_England.html,-1,london,-1,UK,wc1n 1ln,-1,-1,1,5,2,5,5,5,0,4.4
uk_england_london_minc_apartments_mayfair_court,minc apartments mayfair court,http://www.tripadvisor.com/ShowUserReviews-g186338-d1198134-r45338388-MiNC_Apartments_Mayfair_Court-London_England.html,-1,london,-1,UK,w1k 6dl,-1,-1,3,3,3,3,4.666666667,3.666666667,0,3.466666667
uk_england_london_white_lodge_hotel,white lodge hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d634654-r28998237-White_Lodge_Hotel-London_England.html,-1,london,-1,UK,n8 7bu,-1,-1,3,4.333333333,3,3.666666667,4,3.333333333,0,3.666666667
uk_england_london_diplomat_hotel,diplomat hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193622-r39012543-Diplomat_Hotel-London_England.html,-1,london,-1,UK,sw1x 3dt,-1,-1,10,3.75,3.25,4.25,4.5,3.375,0,3.825
uk_england_london_premier_inn_london_beckton,premier inn london beckton,http://www.tripadvisor.com/ShowUserReviews-g186338-d291638-r37046325-Premier_Inn_London_Beckton-London_England.html,-1,london,-1,UK,e6 4nt,-1,-1,9,4.142857143,3.857142857,4,3.857142857,4,0,3.971428571
uk_england_london_the_omega_hotel,the omega hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d279765-r46487188-The_Omega_Hotel-London_England.html,-1,london,-1,UK,w2 1ub,-1,-1,24,4,3.153846154,3.923076923,4.615384615,3.692307692,0,3.876923077
uk_england_london_alison_house_hotel,alison house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d653945-r7579973-Alison_House_Hotel-London_England.html,-1,london,-1,UK,sw1w 9qd,-1,-1,1,3,3,4,4,5,0,3.8
uk_england_london_manor_court_apartments_london,manor court apartments london,http://www.tripadvisor.com/ShowUserReviews-g186338-d577078-r24166068-Manor_Court_Apartments_London-London_England.html,-1,london,-1,UK,sw7 4dg,-1,-1,2,2,2.5,3,5,3,0,3.1
uk_england_london_curzon_plaza,curzon plaza,http://www.tripadvisor.com/ShowUserReviews-g186338-d195157-r48677596-Curzon_Plaza-London_England.html,-1,london,-1,UK,w1y 7pf,-1,-1,50,2.860465116,2.558139535,3.209302326,4.581395349,2.976744186,0,3.237209302
uk_england_london_montana_excel,montana excel,http://www.tripadvisor.com/ShowUserReviews-g186338-d275578-r49667734-Montana_Excel-London_England.html,-1,london,-1,UK,wc1h 8as,-1,-1,76,3.195652174,2.782608696,3.413043478,4.326086957,3.434782609,0,3.430434783
uk_england_london_ormonde_house_hotel,ormonde house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d503123-r49750763-Ormonde_House_Hotel-London_England.html,-1,london,-1,UK,sw1w 9bj,-1,-1,3,4.666666667,3.333333333,4.333333333,5,4,0,4.266666667
uk_england_london_waverley_house_hotel,waverley house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192042-r50439531-Waverley_House_Hotel-London_England.html,-1,london,-1,UK,wc1b 5af,-1,-1,61,3.069767442,2.627906977,2.930232558,4.209302326,2.720930233,0,3.111627907
uk_england_london_fraser_suites_kensington,fraser suites kensington,http://www.tripadvisor.com/ShowUserReviews-g186338-d275573-r37295911-Fraser_Suites_Kensington-London_England.html,-1,london,-1,UK,sw75rn,-1,-1,1,5,4,4,5,5,0,4.6
uk_england_london_antoinette_hotel_wimbledon,antoinette hotel wimbledon,http://www.tripadvisor.com/ShowUserReviews-g186338-d676909-r49042815-Antoinette_Hotel_Wimbledon-London_England.html,-1,london,-1,UK,sw19 1sd,-1,-1,22,3.380952381,2.857142857,3.238095238,4,3,0,3.295238095
uk_england_london_allen_house_luxury_serviced_apartments,allen house luxury serviced apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d1026292-r43770111-Allen_House_Luxury_Serviced_Apartments-London_England.html,-1,london,-1,UK,w8 6bh,-1,-1,9,3.333333333,3.222222222,4,4.777777778,3.444444444,0,3.755555556
uk_england_london_lord_jim_hotel,lord jim hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d215528-r48380127-Lord_Jim_Hotel-London_England.html,-1,london,-1,UK,sw5 9tt,-1,-1,60,3.083333333,2.305555556,2.861111111,4.277777778,2.833333333,0,3.072222222
uk_england_london_sloane_club,sloane club,http://www.tripadvisor.com/ShowUserReviews-g186338-d263690-r5391152-Sloane_Club-London_England.html,-1,london,-1,UK,sw1w 8bs,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_derby_hotel,derby hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193144-r46996222-Derby_Hotel-London_England.html,-1,london,-1,UK,sw5 0tq,-1,-1,43,3.290322581,2.677419355,2.870967742,4.064516129,2.935483871,0,3.167741935
uk_england_london_plaza_hotel,plaza hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1453293-r45638399-Plaza_Hotel-London_England.html,-1,london,-1,UK,w6 7lu,-1,-1,10,3.111111111,2.888888889,3.888888889,3.555555556,4,0,3.488888889
uk_england_london_gresham_hotel_london,gresham hotel london,http://www.tripadvisor.com/ShowUserReviews-g186338-d267979-r49399128-Gresham_Hotel_London-London_England.html,-1,london,-1,UK,w2 1ua,-1,-1,74,2.884615385,2.461538462,2.769230769,4.057692308,2.846153846,0,3.003846154
uk_england_london_alexander_fleming_hall,alexander fleming hall,http://www.tripadvisor.com/ShowUserReviews-g186338-d569671-r33459379-Alexander_Fleming_Hall-London_England.html,-1,london,-1,UK,n1 6hg,-1,-1,1,4,3,3,5,5,0,4
uk_england_london_st_giles_hotel_london,st giles hotel london,http://www.tripadvisor.com/ShowUserReviews-g186338-d193113-r50274312-St_Giles_Hotel_London-London_England.html,-1,london,-1,UK,wc1b 3gh,-1,-1,365,3.199335548,2.521594684,2.96345515,4.42192691,3.066445183,0,3.234551495
uk_england_london_the_grosvenor,the grosvenor,http://www.tripadvisor.com/ShowUserReviews-g186338-d218409-r49991789-The_Grosvenor-London_England.html,-1,london,-1,UK,sw1w 0sj,-1,-1,396,2.845814978,2.365638767,3.083700441,4.136563877,2.585903084,0,3.003524229
uk_england_london_best_western_paddington_court_hotel_suites,best western paddington court hotel suites,http://www.tripadvisor.com/ShowUserReviews-g186338-d193062-r50432964-Best_Western_Paddington_Court_Hotel_Suites-London_England.html,-1,london,-1,UK,w2 3dp,-1,-1,271,3.193548387,2.483870968,2.677419355,3.798387097,2.733870968,0,2.977419355
uk_england_london_alcove_apartments,alcove apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d1198053-r50070950-Alcove_Apartments-London_England.html,-1,london,-1,UK,sw6 1rl,-1,-1,2,4.5,4,3.5,4.5,3,0,3.9
uk_england_london_westpoint_hotel,westpoint hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d263698-r50043722-Westpoint_Hotel-London_England.html,-1,london,-1,UK,w2 1tp,-1,-1,84,3.625,2.541666667,3.145833333,4.416666667,3.104166667,0,3.366666667
uk_england_london_marlin_apartments_queen_street,marlin apartments queen street,http://www.tripadvisor.com/ShowUserReviews-g186338-d1012550-r38216561-Marlin_Apartments_Queen_Street-London_England.html,-1,london,-1,UK,ec4r 1br,-1,-1,15,3.928571429,4,2.928571429,4.071428571,3.428571429,0,3.671428571
uk_england_london_berjaya_eden_park_hotel,berjaya eden park hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d199115-r49742586-Berjaya_Eden_Park_Hotel-London_England.html,-1,london,-1,UK,w2 3js,-1,-1,92,3.5,2.270833333,2.645833333,4.166666667,2.729166667,0,3.0625
uk_england_london_ibis_london_greenwich,ibis london greenwich,http://www.tripadvisor.com/ShowUserReviews-g186338-d191908-r50277599-Ibis_London_Greenwich-London_England.html,-1,london,-1,UK,se10 9jn,-1,-1,26,3.571428571,3.047619048,2.857142857,4.523809524,3.047619048,0,3.40952381
uk_england_london_kyriad_baywater,kyriad baywater,http://www.tripadvisor.com/ShowUserReviews-g186338-d1166950-r49670859-Kyriad_Baywater-London_England.html,-1,london,-1,UK,w2 4nj,-1,-1,-1,0,0,0,0,0,0,-1
uk_england_london_comfort_inn_victoria,comfort inn victoria,http://www.tripadvisor.com/ShowUserReviews-g186338-d258942-r49093933-Comfort_Inn_Victoria-London_England.html,-1,london,-1,UK,swiv 1qf,-1,-1,100,3.484375,2.921875,3.046875,4.375,3.28125,0,3.421875
uk_england_london_mayfair_house,mayfair house,http://www.tripadvisor.com/ShowUserReviews-g186338-d735781-r24019482-Mayfair_House-London_England.html,-1,london,-1,UK,w1j 7jh,-1,-1,2,3.5,3,3,5,3.5,0,3.6
uk_england_london_thistle_euston,thistle euston,http://www.tripadvisor.com/ShowUserReviews-g186338-d193668-r50228632-Thistle_Euston-London_England.html,-1,london,-1,UK,nw1 2lp,-1,-1,260,3.323699422,2.658959538,2.971098266,3.445086705,2.803468208,0,3.040462428
uk_england_london_westminster_house_hotel,westminster house hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d569413-r40967403-Westminster_House_Hotel-London_England.html,-1,london,-1,UK,sw1w 9qd,-1,-1,15,3.181818182,3,3.727272727,4.272727273,3.363636364,0,3.509090909
uk_england_london_wimbledon_hotel,wimbledon hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1162959-r21500255-Wimbledon_Hotel-London_England.html,-1,london,-1,UK,sw19 4hz,-1,-1,2,4.5,4.5,4.5,4.5,5,0,4.6
uk_england_london_aspen_suites_hyde_park,aspen suites hyde park,http://www.tripadvisor.com/ShowUserReviews-g186338-d569840-r31183643-Aspen_Suites_Hyde_Park-London_England.html,-1,london,-1,UK,w2 1tp,-1,-1,12,4.272727273,3.363636364,3.090909091,4.272727273,3.181818182,0,3.636363636
